nquest,ctit,nctit,ictit,unaban,banche,scoper,utscoper,mesiscoper,vmscoper,fscoper,carta,carte,usocart,bancomat,nbancoma,cartapre,ncartapre,spesecon,coldis,cartdeb,cartdeb1,fscoper1,DEPOSIT,NDEPOSIT
892948,2,,,1,1,2,,,,,2,,,1,2,2,,1500,2,,,,1,2
892952,2,,,1,1,2,,,,,2,,,1,2,2,,1300,2,,,,1,1
892971,2,,,1,1,1,2,,,,2,,,1,1,2,,1100,2,,,,1,1
892972,2,,,1,1,1,2,,,,2,,,1,1,2,,150,1,,,,1,1
892976,2,,,1,1,2,,,,,2,,,1,1,2,,900,2,,,,1,1
892979,2,,,2,2,2,,,,,2,,,1,2,2,,1000,2,,,,1,2
892980,,,,1,1,,,,,,2,,,1,1,2,,500,2,,,,1,1
892983,2,,,1,1,2,,,,,2,,,1,1,2,,100,2,,,,1,1
892985,2,,,1,1,2,,,,,2,,,1,1,2,,600,2,,,,1,1
892991,1,1,1,2,2,2,,,,,1,2,2,1,2,1,1,300,1,,,,1,2
892992,2,,,2,2,2,,,,,2,,,1,2,2,,600,2,,,,1,2
892995,1,1,1,1,1,1,2,,,,2,,,1,1,2,,2000,2,,,,1,1
892999,2,,,1,1,2,,,,,2,,,2,,2,,200,2,,,,1,1
893003,2,,,1,1,1,2,,,,1,2,2,1,2,1,1,1000,1,,,,1,1
893007,2,,,2,2,2,,,,,1,1,2,1,2,1,1,300,1,,,,1,2
893013,1,1,1,2,2,1,2,,,,1,2,2,1,2,2,,150,1,,,,1,3
893016,2,,,1,1,2,,,,,2,,,1,1,2,,400,2,,,,1,1
893022,2,,,2,2,1,1,2,1000,1000,1,2,2,1,2,1,2,1000,1,,,,1,2
893023,2,,,1,1,2,,,,,1,1,2,1,1,2,,1500,2,,,,1,1
893033,2,,,1,1,3,,,,,2,,,1,1,2,,500,2,,,,1,1
893036,2,,,1,1,2,,,,,2,,,2,,2,,600,2,,,,1,1
893044,2,,,1,1,3,,,,,1,1,2,1,1,2,,500,1,,,,1,4
893052,2,,,1,1,1,1,1,700,,2,,,1,1,2,,850,1,,,1,1,1
893053,2,,,1,1,1,1,12,2000,,1,1,2,1,1,1,1,600,1,,,1,1,2
893055,2,,,1,1,1,2,,,,1,1,2,1,1,2,,400,1,,,,1,1
893062,2,,,1,1,2,,,,,2,,,1,1,1,1,100,2,,,,1,1
893066,2,,,2,2,2,,,,,2,,,1,2,2,,200,1,,,,1,2
893076,2,,,1,1,2,,,,,2,,,1,1,2,,560,2,,,,1,1
893077,2,,,1,1,2,,,,,2,,,1,3,2,,50,2,,,,1,2
893081,,,,1,1,,,,,,2,,,2,,2,,650,2,,,,1,1
893082,,,,,,,,,,,2,,,2,,2,,300,2,,,,2,0
893122,2,,,2,2,1,1,12,10000,10000,1,1,2,1,1,1,1,1300,1,,,,1,2
893133,2,,,1,1,2,,,,,2,,,1,1,2,,1000,2,,,,1,1
893141,2,,,1,1,2,,,,,1,1,2,1,2,2,,1500,1,,,,1,3
893172,1,1,2,1,1,3,,,,,2,,,2,,1,1,300,2,,,,1,1
893173,2,,,1,1,2,,,,,2,,,2,,2,,2600,2,,,,1,1
893180,2,,,1,1,2,,,,,2,,,1,1,2,,700,2,,,,1,1
893181,2,,,2,2,2,,,,,1,2,2,1,2,1,1,500,1,,,,1,3
893189,1,2,2,2,3,2,,,,,1,3,2,1,3,1,2,1000,1,,,,1,4
893192,1,1,2,2,2,1,2,,,,1,3,2,1,2,2,,500,2,,,,1,2
893194,2,,,1,1,3,,,,,1,2,2,1,1,1,2,1000,1,,,,1,4
893197,2,,,2,2,1,1,12,2000,0,1,2,2,1,2,1,1,500,1,,,,1,3
893200,2,,,1,1,1,2,,,,2,,,1,2,1,3,1600,1,,,,1,2
893201,2,,,1,1,2,,,,,2,,,2,,2,,1000,2,,,,1,1
893204,2,,,1,1,1,2,,,,2,,,1,1,1,1,2200,1,,,,1,1
893209,2,,,1,1,1,2,,,,1,4,2,1,2,2,,800,1,,,,1,1
893214,2,,,1,1,2,,,,,2,,,2,,1,2,1500,1,,,,1,3
893224,2,,,1,1,2,,,,,2,,,1,1,2,,800,2,,,,1,1
893225,2,,,2,2,2,,,,,2,,,1,1,2,,800,2,,,,1,2
893226,2,,,2,2,2,,,,,2,,,1,2,2,,800,2,,,,1,2
893227,2,,,1,1,2,,,,,2,,,1,2,2,,300,2,,,,1,2
893229,2,,,1,1,2,,,,,2,,,2,,2,,700,2,,,,1,1
893230,2,,,1,1,2,,,,,2,,,2,,2,,500,2,,,,1,1
893232,2,,,1,1,2,,,,,2,,,2,,2,,500,2,,,,1,1
893233,2,,,1,1,2,,,,,2,,,1,2,2,,1000,2,,,,1,1
893236,2,,,2,2,2,,,,,1,1,2,1,2,2,,800,2,,,,1,2
893237,2,,,2,2,2,,,,,2,,,1,4,2,,2000,2,,,,1,4
893239,2,,,1,1,2,,,,,2,,,1,2,2,,800,2,,,,1,1
893240,2,,,1,1,2,,,,,2,,,1,1,2,,1000,2,,,,1,1
893251,2,,,1,1,2,,,,,1,1,2,1,2,1,1,200,2,,,,1,2
893252,2,,,1,1,2,,,,,1,1,1,1,2,1,2,1400,2,,,,1,2
893271,2,,,1,1,2,,,,,2,,,2,,2,,600,2,,,,1,1
893287,2,,,1,1,2,,,,,2,,,1,2,2,,1000,2,,,,1,1
893288,,,,1,1,,,,,,2,,,2,,2,,1000,2,,,,1,1
893290,,,,1,1,,,,,,2,,,2,,2,,1200,2,,,,1,1
893299,2,,,1,1,2,,,,,2,,,1,1,2,,300,2,,,,1,1
893308,2,,,1,1,2,,,,,2,,,1,1,2,,100,2,,,,1,1
893311,2,,,1,1,2,,,,,2,,,1,1,2,,700,2,,,,1,1
893318,2,,,1,1,2,,,,,2,,,1,1,2,,900,2,,,,1,1
893320,,,,,,,,,,,2,,,2,,2,,600,2,,,,2,0
893323,,,,,,,,,,,2,,,2,,2,,1200,2,,,,2,0
893325,,,,,,,,,,,2,,,2,,2,,1200,2,,,,2,0
893326,,,,,,,,,,,2,,,2,,2,,1000,2,,,,2,0
893327,,,,,,,,,,,2,,,2,,2,,500,2,,,,2,0
893330,2,,,1,1,3,,,,,2,,,1,1,2,,1200,2,,,,1,1
893331,2,,,1,1,2,,,,,2,,,1,1,2,,1000,2,,,,1,1
893372,1,1,1,1,1,1,2,,,,1,1,2,1,2,1,1,300,1,,,,1,1
893373,2,,,1,1,2,,,,,2,,,1,2,2,,1200,2,,,,1,1
893382,1,1,2,2,2,1,2,,,,1,1,2,1,2,1,1,1500,1,,,,1,5
893384,2,,,1,1,2,,,,,1,1,2,1,1,2,,1000,2,,,,1,2
893391,1,1,2,2,4,2,,,,,1,3,2,1,1,2,,700,2,,,,1,4
893393,1,1,1,2,2,2,,,,,2,,,1,2,2,,200,1,,,,1,3
893396,1,1,2,1,1,1,1,2,500,,1,2,2,1,3,1,1,500,1,,,1,1,2
893398,1,3,2,2,3,1,2,,,,2,,,2,,2,,800,1,,,,1,4
893402,1,1,1,1,1,1,1,12,1500,,2,,,1,2,2,,700,1,,,1,1,1
893421,2,,,1,1,3,,,,,2,,,1,1,2,,1400,2,,,,1,1
893424,2,,,1,1,2,,,,,2,,,1,1,2,,300,2,,,,1,1
893435,2,,,1,1,1,1,12,1000,1000,2,,,1,2,1,1,2200,2,,,,1,2
893439,1,1,1,2,2,1,2,,,,1,1,2,1,1,2,,800,2,,,,1,1
893444,2,,,1,1,3,,,,,2,,,1,1,2,,800,2,,,,1,1
893445,1,1,2,1,1,2,,,,,1,2,2,1,2,2,,1000,2,,,,1,2
893449,1,1,1,1,1,2,,,,,1,1,1,1,1,2,,2000,2,,,,1,1
893459,2,,,1,1,2,,,,,1,2,2,1,2,2,,400,2,,,,1,1
893462,2,,,1,1,3,,,,,2,,,1,1,2,,200,2,,,,1,2
893466,2,,,1,1,1,2,,,,1,1,2,1,1,2,,200,1,,,,1,1
893472,2,,,1,1,2,,,,,2,,,2,,2,,590,2,,,,1,1
893473,2,,,1,1,2,,,,,2,,,2,,2,,3000,2,,,,1,1
893478,,,,,,,,,,,2,,,2,,2,,500,2,,,,2,0
893480,,,,,,,,,,,2,,,2,,2,,600,2,,,,2,0
893481,,,,,,,,,,,2,,,2,,2,,420,2,,,,2,0
893483,,,,,,,,,,,2,,,2,,2,,2000,2,,,,2,0
893488,2,,,1,1,2,,,,,2,,,2,,2,,6000,2,,,,1,1
893494,,,,,,,,,,,2,,,2,,2,,800,2,,,,2,0
893495,,,,,,,,,,,2,,,2,,2,,1300,2,,,,2,0
893497,2,,,1,1,2,,,,,2,,,2,,2,,2000,2,,,,1,1
893500,,,,,,,,,,,2,,,2,,2,,1300,2,,,,2,0
893501,,,,,,,,,,,2,,,2,,2,,1200,2,,,,2,0
893508,,,,,,,,,,,2,,,2,,2,,1000,2,,,,2,0
893538,2,,,1,1,2,,,,,2,,,1,2,2,,900,2,,,,1,1
893543,2,,,1,1,2,,,,,2,,,1,1,2,,300,2,,,,1,1
893544,2,,,1,1,2,,,,,2,,,1,2,1,1,500,1,,,,1,2
893556,2,,,1,1,2,,,,,2,,,1,2,2,,300,2,,,,1,1
893558,2,,,1,1,2,,,,,2,,,1,1,2,,600,2,,,,1,1
893563,2,,,1,1,2,,,,,2,,,1,1,1,1,300,1,,,,1,1
893568,2,,,2,2,1,2,,,,2,,,1,2,2,,500,2,,,,1,2
893570,,,,,,,,,,,2,,,2,,2,,500,2,,,,2,0
893573,,,,,,,,,,,2,,,2,,2,,250,2,,,,2,0
893575,,,,1,1,,,,,,2,,,2,,2,,800,2,,,,1,1
893576,2,,,1,1,2,,,,,2,,,2,,2,,450,2,,,,1,1
893579,,,,1,1,,,,,,2,,,2,,2,,500,2,,,,1,1
893581,2,,,1,1,2,,,,,2,,,1,1,2,,2000,2,,,,1,1
893582,2,,,1,1,2,,,,,2,,,2,,2,,950,2,,,,1,1
893590,2,,,1,1,2,,,,,2,,,1,1,2,,1000,2,,,,1,1
893593,,,,1,1,,,,,,2,,,2,,2,,500,2,,,,1,1
893594,,,,,,,,,,,2,,,2,,2,,500,2,,,,2,0
893595,2,,,1,1,2,,,,,2,,,1,1,2,,1000,2,,,,1,2
893596,2,,,1,1,1,2,,,,1,1,2,1,1,2,,1500,2,,,,1,1
893623,2,,,1,1,2,,,,,2,,,1,2,2,,700,2,,,,1,1
893631,2,,,1,1,2,,,,,2,,,1,1,2,,500,2,,,,1,2
893634,2,,,1,1,2,,,,,2,,,1,1,2,,500,2,,,,1,1
893649,2,,,2,2,2,,,,,2,,,1,2,2,,500,2,,,,1,3
893671,2,,,1,1,2,,,,,2,,,1,2,2,,2500,2,,,,1,2
893672,2,,,1,1,2,,,,,2,,,2,,2,,100,2,,,,1,1
893673,2,,,1,1,2,,,,,2,,,1,1,2,,1500,2,,,,1,1
893674,2,,,1,1,2,,,,,2,,,1,1,2,,1100,2,,,,1,1
893678,,,,,,,,,,,2,,,1,1,2,,1800,2,,,,1,2
893720,2,,,2,2,1,2,,,,2,,,2,,2,,900,2,,,,1,3
893721,1,1,2,1,1,1,1,6,20000,26000,1,3,2,1,2,2,,800,2,,,,1,3
893728,2,,,2,2,1,2,,,,2,,,2,,2,,1100,2,,,,1,2
893729,1,1,2,2,2,2,,,,,1,1,2,1,1,2,,500,1,,,,1,3
893738,1,1,1,2,2,3,,,,,1,1,1,1,2,2,,800,1,,,,1,2
893739,1,1,1,1,1,2,,,,,1,1,2,1,2,2,,400,2,,,,1,2
893748,2,,,1,1,2,,,,,2,,,1,1,2,,150,2,,,,1,1
893750,2,,,2,2,2,,,,,2,,,1,1,2,,400,2,,,,1,2
893751,2,,,1,1,2,,,,,2,,,1,1,2,,1000,2,,,,1,1
893753,2,,,1,1,2,,,,,1,1,1,1,2,2,,150,1,,,,1,1
893770,2,,,1,1,2,,,,,2,,,2,,2,,200,2,,,,1,1
893773,2,,,1,1,3,,,,,2,,,1,1,2,,380,2,,,,1,1
893774,2,,,2,2,1,2,,,,2,,,1,2,1,1,2000,2,,,,1,3
893775,2,,,1,1,3,,,,,1,1,1,1,1,2,,600,2,,,,1,1
893779,2,,,1,1,2,,,,,2,,,2,,2,,600,2,,,,1,1
893780,2,,,1,1,2,,,,,2,,,1,1,2,,800,2,,,,1,2
893781,1,1,1,1,1,1,1,6,10000,4000,1,2,2,1,2,2,,1000,1,,,,1,2
893820,,,,,,,,,,,2,,,2,,2,,480,2,,,,2,0
893824,2,,,1,1,3,,,,,2,,,1,1,2,,800,2,,,,1,1
893826,1,1,1,1,1,2,,,,,1,1,2,1,1,2,,1000,2,,,,1,1
893879,2,,,2,2,2,,,,,2,,,1,1,2,,700,2,,,,1,2
893885,1,1,2,1,1,3,,,,,2,,,1,3,1,1,100,2,,,,1,4
893891,2,,,1,1,2,,,,,2,,,1,1,2,,800,2,,,,1,1
893895,2,,,1,1,1,2,,,,1,1,2,1,1,2,,1000,2,,,,1,2
893897,2,,,2,2,1,1,10,7000,5000,1,1,2,1,2,1,1,200,2,,,,1,6
893905,2,,,2,2,1,1,2,1000,300,2,,,1,3,1,1,700,2,,,,1,4
893921,2,,,1,1,2,,,,,2,,,1,1,2,,1000,2,,,,1,1
893922,2,,,1,1,2,,,,,2,,,1,1,2,,584,2,,,,1,1
893924,2,,,1,1,2,,,,,2,,,1,1,2,,1600,2,,,,1,1
893926,,,,,,,,,,,2,,,2,,2,,750,2,,,,2,0
893934,2,,,2,2,2,,,,,2,,,1,1,2,,1500,2,,,,1,2
893938,2,,,1,1,2,,,,,2,,,2,,2,,680,2,,,,1,1
893971,2,,,1,1,3,,,,,2,,,1,1,2,,1200,2,,,,1,1
893973,,,,1,1,,,,,,2,,,2,,2,,1500,2,,,,1,2
893974,2,,,1,1,3,,,,,2,,,2,,2,,800,2,,,,1,1
893975,2,,,1,1,2,,,,,2,,,2,,2,,1000,2,,,,1,1
893977,2,,,1,1,1,2,,,,2,,,1,1,2,,800,1,,,,1,1
893980,2,,,1,1,2,,,,,2,,,1,1,2,,900,1,,,,1,1
893982,2,,,1,1,2,,,,,1,1,2,1,1,2,,1500,1,,,,1,1
893987,2,,,1,1,2,,,,,2,,,1,1,2,,600,2,,,,1,1
893990,2,,,2,2,3,,,,,2,,,1,1,2,,800,2,,,,1,3
894072,2,,,1,1,2,,,,,2,,,2,,2,,600,2,,,,1,1
894073,1,1,2,1,1,2,,,,,2,,,1,1,2,,1100,2,,,,1,1
894074,1,1,5,2,2,2,,,,,2,,,1,3,2,,1500,2,,,,1,5
894082,2,,,2,2,2,,,,,2,,,1,2,2,,1000,2,,,,1,2
894087,2,,,2,2,2,,,,,2,,,1,2,2,,1800,2,,,,1,2
894090,2,,,1,1,2,,,,,2,,,2,,2,,600,2,,,,1,1
894091,2,,,2,2,2,,,,,2,,,1,2,2,,2200,2,,,,1,3
894093,2,,,1,1,2,,,,,2,,,2,,2,,500,2,,,,1,1
894094,1,1,1,1,1,2,,,,,1,1,1,1,2,1,2,1200,1,,,,1,2
894103,2,,,1,1,2,,,,,1,1,2,1,1,2,,1500,2,,,,1,1
894105,2,,,1,1,2,,,,,2,,,1,2,2,,1000,2,,,,1,2
894106,2,,,1,1,1,1,12,5000,4000,2,,,1,2,2,,1500,1,,,,1,2
894122,2,,,1,1,2,,,,,2,,,2,,2,,800,2,,,,1,1
894126,2,,,2,2,2,,,,,1,1,2,1,1,1,1,400,1,,,,1,2
894133,2,,,2,2,2,,,,,2,,,1,2,2,,1800,2,,,,1,3
894134,2,,,1,1,2,,,,,2,,,1,1,2,,600,2,,,,1,1
894139,2,,,2,3,1,2,,,,1,2,2,1,2,2,,1500,1,,,,1,5
894140,2,,,2,3,1,2,,,,1,1,2,1,3,2,,2500,1,,,,1,4
894143,2,,,1,1,2,,,,,2,,,2,,1,1,1350,1,,,,1,1
894146,2,,,2,2,3,,,,,2,,,1,2,2,,1100,2,,,,1,2
894149,2,,,1,1,1,2,,,,2,,,1,1,2,,1000,2,,,,1,1
894153,2,,,1,1,3,,,,,2,,,2,,2,,800,2,,,,1,1
894156,,,,,,,,,,,2,,,2,,2,,750,2,,,,2,0
894165,2,,,1,1,2,,,,,2,,,1,2,2,,350,1,,,,1,1
894167,2,,,1,1,1,2,,,,2,,,1,1,2,,500,1,,,,1,1
894175,2,,,1,1,2,,,,,2,,,1,1,2,,1800,2,,,,1,2
894178,2,,,1,1,2,,,,,2,,,1,1,2,,900,2,,,,1,1
894187,2,,,1,1,2,,,,,2,,,1,1,2,,1200,2,,,,1,1
894197,2,,,1,1,2,,,,,2,,,2,,2,,1000,2,,,,1,1
894203,2,,,1,1,2,,,,,2,,,1,1,2,,600,2,,,,1,1
894204,2,,,1,1,2,,,,,2,,,2,,2,,500,2,,,,1,1
894208,2,,,1,1,2,,,,,2,,,1,2,2,,4500,2,,,,1,3
894210,2,,,1,1,2,,,,,1,1,2,2,,2,,2000,2,,,,1,1
894219,2,,,1,1,2,,,,,1,1,2,1,1,1,1,1000,2,,,,1,1
894224,2,,,1,1,2,,,,,2,,,1,2,2,,400,2,,,,1,1
894227,2,,,1,1,2,,,,,2,,,2,,2,,1000,2,,,,1,1
894230,2,,,1,1,2,,,,,2,,,2,,2,,1500,2,,,,1,1
894234,2,,,1,1,2,,,,,1,2,2,1,2,2,,300,1,,,,1,1
894235,2,,,1,1,2,,,,,2,,,1,1,2,,900,2,,,,1,1
894239,2,,,1,1,2,,,,,2,,,2,,2,,1300,2,,,,1,1
894240,2,,,1,1,1,2,,,,1,1,2,1,2,2,,1500,2,,,,1,1
894242,2,,,1,1,2,,,,,2,,,1,1,2,,600,2,,,,1,2
894245,2,,,1,1,1,2,,,,1,1,1,1,2,2,,1300,2,,,,1,2
894249,2,,,1,1,1,2,,,,2,,,1,1,2,,300,2,,,,1,2
894251,2,,,2,2,1,2,,,,1,2,2,1,3,2,,2500,1,,,,1,2
894254,2,,,1,1,1,2,,,,1,1,2,1,2,2,,500,2,,,,1,1
894255,2,,,1,1,2,,,,,1,1,2,1,2,1,1,500,1,,,,1,2
894257,2,,,1,1,1,2,,,,2,,,1,1,1,1,200,2,,,,1,1
894259,2,,,1,1,1,2,,,,1,1,2,1,2,1,1,300,2,,,,1,1
894260,2,,,1,1,2,,,,,2,,,1,1,2,,700,2,,,,1,1
894264,2,,,1,1,1,2,,,,2,,,1,2,2,,500,2,,,,1,1
894267,2,,,2,2,2,,,,,1,4,2,1,4,1,2,400,1,,,,1,2
894282,1,1,2,1,1,2,,,,,1,1,1,1,2,2,,400,1,,,,1,2
894291,1,1,2,2,2,1,2,,,,1,1,1,1,2,2,,1000,1,,,,1,2
894296,2,,,1,1,2,,,,,2,,,2,,2,,450,2,,,,1,1
894297,1,2,2,2,2,2,,,,,1,1,1,1,1,2,,500,1,,,,1,3
894300,2,,,2,2,2,,,,,2,,,2,,2,,1700,2,,,,1,2
894304,2,,,1,1,2,,,,,2,,,2,,2,,1100,2,,,,1,1
894323,,,,1,1,,,,,,2,,,2,,2,,1100,2,,,,1,1
894324,2,,,1,1,3,,,,,2,,,2,,2,,750,2,,,,1,1
894325,2,,,1,1,2,,,,,2,,,1,1,2,,400,2,,,,1,2
894326,1,1,1,1,1,3,,,,,2,,,1,1,2,,450,2,,,,1,2
894327,2,,,1,1,2,,,,,2,,,1,1,2,,1800,2,,,,1,1
894329,2,,,1,1,2,,,,,2,,,1,1,2,,500,2,,,,1,1
894330,,,,1,1,,,,,,2,,,2,,2,,1600,2,,,,1,1
894331,1,1,1,1,1,3,,,,,2,,,2,,2,,950,2,,,,1,1
894332,1,1,2,1,1,3,,,,,2,,,2,,2,,1200,2,,,,1,2
894334,1,1,2,1,1,1,2,,,,1,1,2,1,2,1,1,800,1,,,,1,1
894339,2,,,1,1,2,,,,,1,1,2,1,1,2,,1700,1,,,,1,1
894341,1,1,2,1,1,2,,,,,1,1,2,1,2,2,,600,1,,,,1,1
894346,1,1,2,2,2,1,2,,,,1,2,2,1,2,1,2,800,1,,,,1,2
894348,2,,,1,1,3,,,,,2,,,1,1,1,1,350,1,,,,1,1
894372,1,2,2,2,3,2,,,,,1,1,2,1,4,1,1,200,1,,,,1,4
894378,2,,,2,2,1,2,,,,2,,,1,1,1,1,300,2,,,,1,3
894379,2,,,1,1,1,1,4,400,0,1,1,2,1,1,2,,1000,1,,,,1,1
894426,2,,,1,1,1,1,1,500,0,2,,,1,1,2,,500,2,,,,1,1
894430,2,,,1,1,3,,,,,2,,,1,1,2,,400,2,,,,1,2
894436,2,,,2,2,2,,,,,2,,,2,,2,,400,2,,,,1,2
894438,2,,,2,2,2,,,,,2,,,2,,2,,500,2,,,,1,2
894440,2,,,1,1,2,,,,,2,,,2,,2,,500,2,,,,1,1
894447,2,,,2,2,2,,,,,2,,,1,1,2,,400,2,,,,1,2
894448,1,1,1,1,1,2,,,,,1,1,2,1,1,1,1,1000,1,,,,1,1
894449,2,,,2,2,1,2,,,,2,,,1,2,1,1,700,1,,,,1,2
894450,2,,,2,2,2,,,,,2,,,2,,2,,450,2,,,,1,2
894452,2,,,1,1,3,,,,,2,,,1,1,2,,1000,2,,,,1,1
894455,2,,,2,2,1,2,,,,1,1,1,1,2,1,1,1000,1,,,,1,2
894456,2,,,1,1,2,,,,,2,,,1,1,2,,600,2,,,,1,2
894471,2,,,1,1,1,2,,,,1,2,1,1,3,2,,1000,2,,,,1,2
894476,2,,,1,1,1,2,,,,2,,,1,1,2,,1200,2,,,,1,1
894478,2,,,1,1,1,2,,,,2,,,1,2,2,,1500,2,,,,1,1
894479,2,,,1,1,1,2,,,,2,,,2,,2,,500,2,,,,1,2
894483,2,,,1,1,2,,,,,2,,,1,2,2,,300,2,,,,1,1
894485,2,,,1,1,2,,,,,2,,,2,,2,,1200,2,,,,1,2
894488,2,,,1,1,1,2,,,,1,1,1,1,2,2,,1600,1,,,,1,1
894499,2,,,1,1,1,2,,,,1,1,1,1,1,2,,300,1,,,,1,1
894500,2,,,1,1,1,2,,,,1,2,2,1,2,2,,800,1,,,,1,1
894504,2,,,1,1,2,,,,,2,,,2,,2,,500,2,,,,1,1
894506,2,,,1,1,2,,,,,1,1,1,1,2,2,,200,2,,,,1,2
894508,2,,,1,1,1,2,,,,2,,,1,2,1,1,400,1,,,,1,2
894510,2,,,1,1,2,,,,,2,,,1,1,2,,400,2,,,,1,1
894524,1,2,2,2,2,1,2,,,,2,,,1,1,1,1,500,2,,,,1,2
894542,,,,,,,,,,,2,,,2,,2,,250,2,,,,2,0
894547,2,,,1,1,2,,,,,2,,,2,,2,,500,2,,,,1,1
894548,2,,,1,1,2,,,,,2,,,1,1,2,,1000,2,,,,1,1
894551,2,,,1,1,1,2,,,,2,,,2,,1,1,150,2,,,,1,1
894556,2,,,2,2,1,2,,,,1,1,2,1,2,1,1,150,1,,,,1,4
894559,1,1,1,2,2,2,,,,,1,1,2,1,2,1,3,600,1,,,,1,2
894561,1,1,1,2,2,2,,,,,2,,,1,1,2,,500,2,,,,1,2
894565,1,1,1,2,3,2,,,,,1,1,2,1,2,2,,300,1,,,,1,3
894569,1,2,2,2,2,1,2,,,,1,3,2,1,2,1,3,300,1,,,,1,4
894571,2,,,1,1,2,,,,,2,,,1,1,1,1,300,2,,,,1,1
894574,2,,,1,1,3,,,,,2,,,1,1,2,,300,2,,,,1,1
894580,1,1,1,1,1,1,2,,,,2,,,1,1,2,,300,2,,,,1,2
894581,2,,,1,1,2,,,,,2,,,2,,2,,200,2,,,,1,1
894583,2,,,1,1,2,,,,,2,,,1,1,2,,300,2,,,,1,1
894586,1,1,2,1,1,2,,,,,2,,,2,,2,,900,2,,,,1,1
894587,2,,,1,1,2,,,,,2,,,1,1,2,,500,2,,,,1,1
894594,2,,,2,2,1,2,,,,2,,,1,2,2,,200,2,,,,1,2
894605,2,,,1,1,2,,,,,1,1,2,1,1,2,,600,2,,,,1,1
894607,2,,,1,1,2,,,,,2,,,1,2,2,,800,2,,,,1,2
894612,,,,,,,,,,,2,,,2,,2,,300,2,,,,2,0
894621,2,,,2,2,3,,,,,2,,,1,1,2,,700,2,,,,1,3
894622,2,,,1,1,2,,,,,2,,,1,1,2,,1500,2,,,,1,2
894625,2,,,1,1,2,,,,,2,,,1,1,2,,700,2,,,,1,2
894626,2,,,1,1,2,,,,,2,,,2,,2,,1300,2,,,,1,2
894629,2,,,1,1,2,,,,,2,,,2,,2,,670,2,,,,1,1
894630,2,,,1,1,3,,,,,2,,,2,,2,,2000,2,,,,1,1
894636,2,,,2,2,1,2,,,,2,,,1,5,2,,3000,2,,,,1,5
894671,2,,,1,1,2,,,,,2,,,1,1,2,,1000,2,,,,1,1
894673,2,,,1,1,2,,,,,2,,,1,1,2,,500,2,,,,1,1
894674,2,,,1,1,2,,,,,2,,,2,,2,,900,2,,,,1,1
894676,2,,,1,1,2,,,,,2,,,1,1,2,,300,2,,,,1,1
894677,2,,,1,1,2,,,,,2,,,1,1,2,,700,2,,,,1,1
894682,2,,,1,1,3,,,,,2,,,1,1,2,,400,2,,,,1,1
894684,2,,,1,1,2,,,,,2,,,2,,2,,700,2,,,,1,1
894687,1,1,1,1,1,2,,,,,2,,,1,1,2,,700,2,,,,1,1
894689,2,,,1,1,2,,,,,1,1,2,1,2,2,,700,1,,,,1,1
894692,2,,,1,1,2,,,,,2,,,1,1,2,,500,2,,,,1,1
894693,1,1,2,2,2,2,,,,,2,,,1,2,2,,700,1,,,,1,2
894723,,,,1,1,,,,,,2,,,2,,2,,1600,2,,,,1,1
894725,,,,1,1,,,,,,2,,,2,,2,,1000,2,,,,1,1
894730,2,,,1,1,2,,,,,1,1,2,1,1,2,,900,1,,,,1,1
894734,,,,,,,,,,,2,,,2,,2,,650,2,,,,2,0
894736,2,,,1,1,2,,,,,1,1,2,1,2,2,,500,1,,,,1,1
894785,2,,,1,1,2,,,,,2,,,2,,2,,800,2,,,,1,1
894790,,,,1,1,,,,,,2,,,2,,2,,800,2,,,,1,1
894791,2,,,1,1,1,2,,,,2,,,1,1,2,,500,2,,,,1,2
894792,1,1,1,2,2,2,,,,,2,,,1,2,1,1,900,1,,,,1,4
894795,2,,,2,2,1,2,,,,2,,,1,1,1,1,800,2,,,,1,2
894796,2,,,1,1,1,2,,,,1,1,2,1,1,2,,600,2,,,,1,2
894797,2,,,2,2,2,,,,,1,1,2,1,1,2,,400,2,,,,1,2
894800,1,1,2,1,1,1,2,,,,1,2,2,1,2,1,1,1400,1,,,,1,2
894804,2,,,1,1,2,,,,,1,2,2,1,2,2,,300,2,,,,1,1
894808,2,,,1,1,2,,,,,2,,,1,1,1,1,100,1,,,,1,1
894815,1,1,1,1,1,1,2,,,,2,,,1,1,2,,400,2,,,,1,1
894820,2,,,2,3,2,,,,,1,1,2,1,3,1,1,1200,2,,,,1,3
894821,2,,,2,2,2,,,,,2,,,1,2,2,,300,2,,,,1,4
894823,2,,,1,1,2,,,,,2,,,2,,2,,600,2,,,,1,1
894826,2,,,1,1,2,,,,,2,,,1,1,2,,500,2,,,,1,2
894827,2,,,2,2,2,,,,,2,,,1,2,1,1,300,2,,,,1,2
894828,2,,,1,1,2,,,,,2,,,1,1,2,,300,2,,,,1,1
894829,2,,,1,1,2,,,,,2,,,1,1,2,,400,1,,,,1,1
894831,2,,,1,1,2,,,,,2,,,1,1,2,,500,2,,,,1,1
894832,,,,1,1,,,,,,2,,,2,,2,,600,2,,,,1,1
894833,2,,,1,1,2,,,,,2,,,1,2,1,1,400,2,,,,1,1
894875,2,,,2,2,2,,,,,2,,,2,,2,,1300,2,,,,1,2
894884,1,1,2,2,2,2,,,,,2,,,1,2,2,,500,2,,,,1,2
894887,2,,,2,2,2,,,,,2,,,1,2,2,,700,2,,,,1,2
894890,2,,,2,2,1,2,,,,1,1,2,1,1,1,2,1600,1,,,,1,4
